"record_type","record_key","parent_key","legacy_id","category_legacy_id","product_legacy_id","name","title","slug","code","url","short_description","description_html","price","price_status","stock_label","image_url","sort_order","is_primary","tags_json","specs_json","types_json","published_at","author","views","origin","banner_title","banner_description_json","content_json","status"
"PRODUCT","PRODUCT:1:9:thaikym-wave-rs-fi","CATEGORY:1:nhong-xich","9","1","9","Sên THAIKYM Wave RS Fi","","thaikym-wave-rs-fi","WEB-1-9-THAIKYM-WAVE-RS-FI","nhong-xich/thaikym-Wave-RS-Fi","Bộ nhông sên dĩa THAIKYM Wave RS Fi – sản phẩm chất lượng cao, nhông dĩa thép tiêu chuẩn, sên bền bỉ, truyền động êm và ổn định cho xe số phổ thông.","<p><strong>Sên THAIKYM Wave RS Fi</strong> là bộ nhông sên dĩa chính hãng được thiết kế chuyên biệt cho 
          dòng xe <strong>Honda Wave RS Fi</strong>. Sản phẩm được sản xuất trên dây chuyền công nghệ Thái Lan, 
          mang lại khả năng truyền động ổn định, vận hành êm và độ bền cao, phù hợp với điều kiện sử dụng thực tế tại Việt Nam.</p>
      
          <h4>Đặc tính nổi bật:</h4>
          <ul>
            <li><strong>Nhông và dĩa thép carbon:</strong> Gia công chính xác, chịu tải tốt và giảm hao mòn tối đa.</li>
            <li><strong>Sên tiêu chuẩn cao:</strong> Được xử lý nhiệt, chống rỉ sét, vận hành êm và bền theo thời gian.</li>
            <li><strong>Độ bền sử dụng:</strong> Trung bình từ 20.000 – 25.000 km.</li>
            <li><strong>Thiết kế chuẩn zin:</strong> Lắp vừa khít, truyền động nhẹ, xe bốc và tiết kiệm nhiên liệu.</li>
            <li><strong>Giá trị thực tế:</strong> Cân bằng giữa độ bền – hiệu năng – chi phí hợp lý.</li>
          </ul>
      
          <h4>Phù hợp với:</h4>
          <ul>
            <li>Dòng xe: <strong>Honda Wave RS / RSX / RS Fi</strong>.</li>
            <li>Xe số phổ thông, xe chạy hằng ngày hoặc dịch vụ.</li>
          </ul>
      
          <p><strong>Thương hiệu:</strong> THAIKYM – Công nghệ Thái Lan, độ bền vượt trội.</p>","","contact","Còn hàng cung ứng cho đại lý","https://res.cloudinary.com/dkxb7klnn/image/upload/v1779639338/thaikym_cbgyys.png","","","[""nhông xích"",""THAIKYM"",""Wave RS"",""xe số"",""phổ thông""]","{""Loại sản phẩm"":""Bộ Nhông Sên Dĩa"",""Dòng xe"":""Honda Wave RS / RS Fi"",""Vật liệu"":""Thép Carbon tiêu chuẩn"",""Xử lý bề mặt"":""Mạ chống gỉ, tôi cứng nhiệt độ cao"",""Độ bền trung bình"":""Khoảng 20.000 – 25.000 km"",""Màu sắc"":""Bạc / Đen"",""Ứng dụng"":""Xe số phổ thông"",""Xuất xứ"":""Công nghệ Thái Lan – Gia công tại Việt Nam""}","","","","","","","","","active"
"PRODUCT","PRODUCT:1:10:thaikym-wave-ez","CATEGORY:1:nhong-xich","10","1","10","Sên THAIKYM Wave Wave Ez","","thaikym-wave-ez","WEB-1-10-THAIKYM-WAVE-EZ","nhong-xich/thaikym-Wave-Ez","Bộ nhông sên dĩa THAIKYM Wave EZ – thiết kế chuẩn zin cho xe số phổ thông, bền bỉ, truyền động ổn định, giá hợp lý cho người dùng thường xuyên di chuyển.","<p><strong>Sên THAIKYM Wave EZ</strong> là bộ nhông sên dĩa tiêu chuẩn được phát triển cho 
          các dòng xe <strong>Honda Wave / RS / Blade</strong>, đáp ứng nhu cầu sử dụng bền bỉ, ổn định và tiết kiệm. 
          Với công nghệ gia công từ Thái Lan, sản phẩm mang đến độ chính xác cao, vận hành êm và độ bền vượt trội.</p>
      
          <h4>Đặc tính nổi bật:</h4>
          <ul>
            <li><strong>Nhông dĩa thép tiêu chuẩn:</strong> Được xử lý nhiệt, chống mài mòn và truyền động ổn định.</li>
            <li><strong>Sên thép mạ sáng:</strong> Chống gỉ sét, chịu tải tốt, phù hợp với xe chạy hằng ngày.</li>
            <li><strong>Gia công CNC chính xác:</strong> Đảm bảo độ đồng tâm và vận hành êm ái.</li>
            <li><strong>Độ bền trung bình:</strong> 18.000 – 22.000 km trong điều kiện sử dụng phổ thông.</li>
            <li><strong>Giá thành cạnh tranh:</strong> Sự lựa chọn tối ưu cho người dùng cần độ bền – chi phí hợp lý.</li>
          </ul>
      
          <h4>Phù hợp với:</h4>
          <ul>
            <li>Dòng xe: <strong>Honda Wave / RS / RSX / Blade</strong>.</li>
            <li>Xe số phổ thông, xe chạy dịch vụ, xe đi lại hằng ngày.</li>
          </ul>
      
          <p><strong>Thương hiệu:</strong> THAIKYM – Bền bỉ và tin cậy theo thời gian.</p>","","contact","Còn hàng cung ứng cho đại lý","https://res.cloudinary.com/dkxb7klnn/image/upload/v1779639338/thaikym_cbgyys.png","","","[""nhông xích"",""THAIKYM"",""Wave EZ"",""xe số"",""phổ thông""]","{""Loại sản phẩm"":""Bộ Nhông Sên Dĩa"",""Dòng xe"":""Honda Wave / RS / RSX / Blade"",""Vật liệu"":""Thép Carbon tiêu chuẩn"",""Xử lý bề mặt"":""Mạ chống gỉ, tôi cứng nhiệt độ cao"",""Độ bền trung bình"":""Khoảng 18.000 – 22.000 km"",""Màu sắc"":""Bạc / Xám"",""Ứng dụng"":""Xe số phổ thông"",""Xuất xứ"":""Công nghệ Thái Lan – Gia công tại Việt Nam""}","","","","","","","","","active"
"PRODUCT","PRODUCT:1:11:thaikym-sirus-fi","CATEGORY:1:nhong-xich","11","1","11","Sên THAIKYM Sirus Fi","","thaikym-sirus-fi","WEB-1-11-THAIKYM-SIRUS-FI","nhong-xich/thaikym-Sirus-Fi","","<p><strong>Sên THAIKYM Sirius Fi</strong> là bộ nhông sên dĩa chính hãng được sản xuất với công nghệ Thái Lan, 
          dành riêng cho dòng xe <strong>Yamaha Sirius / Jupiter</strong>. 
          Sản phẩm mang đến hiệu suất truyền động ổn định, độ bền cao và khả năng chịu tải tốt trong điều kiện sử dụng thực tế tại Việt Nam.</p>
      
          <h4>Đặc tính nổi bật:</h4>
          <ul>
            <li><strong>Nhông dĩa thép tiêu chuẩn:</strong> Tôi cứng bề mặt, chống mài mòn, truyền động êm và ổn định.</li>
            <li><strong>Sên thép mạ chống gỉ:</strong> Hoạt động ổn định trong môi trường ẩm, không rỉ sét, ít giãn.</li>
            <li><strong>Gia công CNC chính xác:</strong> Giúp nhông dĩa ăn khớp hoàn hảo, tăng tuổi thọ toàn bộ hệ truyền động.</li>
            <li><strong>Độ bền trung bình:</strong> 20.000 – 25.000 km trong điều kiện vận hành chuẩn.</li>
            <li><strong>Thiết kế chuẩn zin:</strong> Lắp đặt dễ dàng, sang số nhẹ, xe bốc và tiết kiệm nhiên liệu.</li>
          </ul>
      
          <h4>Phù hợp với:</h4>
          <ul>
            <li>Dòng xe: <strong>Yamaha Sirius / Sirius Fi / Jupiter</strong>.</li>
            <li>Xe số phổ thông, xe chạy hằng ngày hoặc xe dịch vụ.</li>
          </ul>
      
          <p><strong>Thương hiệu:</strong> THAIKYM – Bền bỉ vượt trội, công nghệ Thái Lan chính hiệu.</p>","","contact","Còn hàng cung ứng cho đại lý","https://res.cloudinary.com/dkxb7klnn/image/upload/v1779639338/thaikym_cbgyys.png","","","[""nhông xích"",""THAIKYM"",""Sirius Fi"",""xe số"",""phổ thông""]","{""Loại sản phẩm"":""Bộ Nhông Sên Dĩa"",""Dòng xe"":""Yamaha Sirius / Jupiter"",""Vật liệu"":""Thép Carbon tiêu chuẩn"",""Xử lý bề mặt"":""Mạ chống gỉ, tôi cứng nhiệt độ cao"",""Độ bền trung bình"":""Khoảng 20.000 – 25.000 km"",""Màu sắc"":""Bạc / Xám"",""Ứng dụng"":""Xe số phổ thông"",""Xuất xứ"":""Công nghệ Thái Lan – Gia công tại Việt Nam""}","","","","","","","","","active"
"PRODUCT","PRODUCT:1:12:thaikym-sirus-yupito","CATEGORY:1:nhong-xich","12","1","12","Sên THAIKYM Sirus Yupito","","thaikym-sirus-yupito","WEB-1-12-THAIKYM-SIRUS-YUPITO","nhong-xich/thaikym-Sirus-Yupito","Bộ nhông sên dĩa THAIKYM Sirius Jupiter – lựa chọn bền bỉ cho xe số Yamaha, truyền động êm, chống mài mòn và phù hợp khí hậu Việt Nam.","<p><strong>Sên THAIKYM Sirius Jupiter</strong> (hay còn gọi là <strong>Yupito</strong>) 
          là bộ nhông sên dĩa chất lượng cao được sản xuất theo công nghệ Thái Lan, 
          chuyên dụng cho các dòng xe <strong>Yamaha Sirius, Jupiter</strong>. 
          Với vật liệu thép carbon và quy trình xử lý nhiệt tiên tiến, sản phẩm đảm bảo độ bền và hiệu suất truyền động vượt trội.</p>
      
          <h4>Đặc tính nổi bật:</h4>
          <ul>
            <li><strong>Nhông và dĩa thép carbon:</strong> Gia công CNC chính xác, chịu tải tốt và ít hao mòn.</li>
            <li><strong>Sên mạ sáng chống gỉ:</strong> Tăng tuổi thọ, vận hành êm và ổn định trong mọi điều kiện thời tiết.</li>
            <li><strong>Độ bền cao:</strong> Trung bình từ 20.000 – 25.000 km.</li>
            <li><strong>Thiết kế chuẩn zin:</strong> Lắp dễ dàng, sang số nhẹ, xe bốc và tiết kiệm nhiên liệu.</li>
            <li><strong>Giá trị thực tế:</strong> Bền bỉ – ổn định – chi phí hợp lý cho người dùng phổ thông.</li>
          </ul>
      
          <h4>Phù hợp với:</h4>
          <ul>
            <li>Dòng xe: <strong>Yamaha Sirius, Jupiter, Jupiter Fi</strong>.</li>
            <li>Xe số sử dụng thường xuyên, xe dịch vụ hoặc xe cá nhân di chuyển hằng ngày.</li>
          </ul>
      
          <p><strong>Thương hiệu:</strong> THAIKYM – Công nghệ Thái Lan, độ bền vượt trội, phù hợp với điều kiện Việt Nam.</p>","","contact","Còn hàng cung ứng cho đại lý","https://res.cloudinary.com/dkxb7klnn/image/upload/v1779639338/thaikym_cbgyys.png","","","[""nhông xích"",""THAIKYM"",""Sirius"",""Jupiter"",""xe số"",""phổ thông""]","{""Loại sản phẩm"":""Bộ Nhông Sên Dĩa"",""Dòng xe"":""Yamaha Sirius / Jupiter / Jupiter Fi"",""Vật liệu"":""Thép Carbon tiêu chuẩn"",""Xử lý bề mặt"":""Mạ chống gỉ, tôi cứng nhiệt độ cao"",""Độ bền trung bình"":""Khoảng 20.000 – 25.000 km"",""Màu sắc"":""Bạc / Xám"",""Ứng dụng"":""Xe số phổ thông"",""Xuất xứ"":""Công nghệ Thái Lan – Gia công tại Việt Nam""}","","","","","","","","","active"
"PRODUCT","PRODUCT:1:13:taimaha-wave-rs-fi","CATEGORY:1:nhong-xich","13","1","13","Sên TAIMAHA Wave RS Fi","","taimaha-wave-rs-fi","WEB-1-13-TAIMAHA-WAVE-RS-FI","nhong-xich/taimaha-Wave-RS-Fi","Bộ nhông sên dĩa TAIMAHA Wave RS Fi – truyền động ổn định, sên thép carbon chống gỉ, vận hành êm và bền bỉ, chuẩn cho xe Honda Wave RS/RSX/RS Fi.","<p><strong>Sên TAIMAHA Wave RS Fi</strong> là bộ nhông sên dĩa chất lượng cao, 
          được sản xuất trên dây chuyền hiện đại, dành riêng cho dòng xe <strong>Honda Wave RS / RS Fi / RSX</strong>. 
          Sản phẩm mang lại hiệu suất truyền động mạnh mẽ, độ bền cao và khả năng vận hành ổn định ngay cả trong điều kiện khắc nghiệt.</p>
      
          <h4>Đặc tính nổi bật:</h4>
          <ul>
            <li><strong>Nhông và dĩa thép carbon:</strong> Gia công chính xác, chịu tải tốt và giảm hao mòn đáng kể.</li>
            <li><strong>Sên thép mạ chống gỉ:</strong> Bền bỉ, chịu được độ ẩm cao, ít giãn sên và truyền động êm ái.</li>
            <li><strong>Độ bền vượt trội:</strong> Trung bình từ 22.000 – 28.000 km.</li>
            <li><strong>Thiết kế chuẩn zin:</strong> Lắp đặt nhanh, tương thích hoàn hảo với các dòng Wave RS.</li>
            <li><strong>Giá trị sử dụng cao:</strong> Bền – ổn định – tiết kiệm chi phí bảo dưỡng.</li>
          </ul>
      
          <h4>Phù hợp với:</h4>
          <ul>
            <li>Dòng xe: <strong>Honda Wave RS, RSX, Wave RS Fi</strong>.</li>
            <li>Xe số phổ thông, xe dịch vụ hoặc xe cá nhân sử dụng hằng ngày.</li>
          </ul>
      
          <p><strong>Thương hiệu:</strong> TAIMAHA – Công nghệ Nhật Bản, độ chính xác và độ bền vượt trội.</p>","","contact","Còn hàng cung ứng cho đại lý","https://res.cloudinary.com/dkxb7klnn/image/upload/v1779627526/Thie%CC%82%CC%81t_ke%CC%82%CC%81_chu%CC%9Ba_co%CC%81_te%CC%82n_3_cecgjw.png","","","[""nhông xích"",""TAIMAHA"",""Wave RS"",""xe số"",""phổ thông""]","{""Loại sản phẩm"":""Bộ Nhông Sên Dĩa"",""Dòng xe"":""Honda Wave RS / RS Fi / RSX"",""Vật liệu"":""Thép Carbon tiêu chuẩn"",""Xử lý bề mặt"":""Mạ chống gỉ, tôi cứng nhiệt độ cao"",""Độ bền trung bình"":""Khoảng 22.000 – 28.000 km"",""Màu sắc"":""Bạc / Xám"",""Ứng dụng"":""Xe số phổ thông"",""Xuất xứ"":""Công nghệ Nhật Bản – Gia công tại Việt Nam""}","","","","","","","","","active"
"PRODUCT","PRODUCT:1:14:taimaha-wave-ez-14","CATEGORY:1:nhong-xich","14","1","14","Sên TAIMAHA Sirus Yupito","","taimaha-wave-ez-14","WEB-1-14-TAIMAHA-WAVE-EZ-14","nhong-xich/taimaha-Wave-Ez","Bộ nhông sên dĩa TAIMAHA Wave EZ – sản phẩm tiêu chuẩn cao, bền bỉ, truyền động êm, thiết kế chuẩn zin cho xe Honda Wave, Sirius, Jupiter.","<p><strong>Sên TAIMAHA Wave EZ</strong> là bộ nhông sên dĩa chất lượng cao được sản xuất theo công nghệ Nhật Bản, 
          dành riêng cho dòng xe <strong>Honda Wave / Yamaha Sirius / Jupiter</strong>. 
          Với quy trình gia công chính xác và xử lý nhiệt tiên tiến, sản phẩm mang lại hiệu suất truyền động ổn định, 
          bền bỉ và tối ưu cho nhu cầu sử dụng hằng ngày.</p>
      
          <h4>Đặc tính nổi bật:</h4>
          <ul>
            <li><strong>Nhông và dĩa thép carbon:</strong> Gia công CNC, bề mặt tôi cứng giúp tăng độ bền và giảm hao mòn.</li>
            <li><strong>Sên mạ sáng chống gỉ:</strong> Duy trì hoạt động ổn định, chống rỉ sét và kéo dài tuổi thọ.</li>
            <li><strong>Độ bền cao:</strong> Trung bình 22.000 – 28.000 km trong điều kiện vận hành thực tế.</li>
            <li><strong>Thiết kế chuẩn zin:</strong> Lắp vừa khít, sang số nhẹ, vận hành êm, tiết kiệm nhiên liệu.</li>
            <li><strong>Phù hợp khí hậu Việt Nam:</strong> Chống ẩm, chịu nhiệt, bền bỉ theo thời gian.</li>
          </ul>
      
          <h4>Phù hợp với:</h4>
          <ul>
            <li>Dòng xe: <strong>Honda Wave / Yamaha Sirius / Jupiter</strong>.</li>
            <li>Xe số phổ thông, xe chạy dịch vụ hoặc xe cá nhân di chuyển hằng ngày.</li>
          </ul>
      
          <p><strong>Thương hiệu:</strong> TAIMAHA – Công nghệ Nhật Bản, độ chính xác và độ bền vượt trội.</p>","","contact","Còn hàng cung ứng cho đại lý","https://res.cloudinary.com/dkxb7klnn/image/upload/v1779627526/Thie%CC%82%CC%81t_ke%CC%82%CC%81_chu%CC%9Ba_co%CC%81_te%CC%82n_3_cecgjw.png","","","[""nhông xích"",""TAIMAHA"",""Wave EZ"",""Sirius"",""Jupiter"",""xe số""]","{""Loại sản phẩm"":""Bộ Nhông Sên Dĩa"",""Dòng xe"":""Honda Wave / Yamaha Sirius / Jupiter"",""Vật liệu"":""Thép Carbon tiêu chuẩn"",""Xử lý bề mặt"":""Mạ chống gỉ, tôi cứng nhiệt độ cao"",""Độ bền trung bình"":""Khoảng 22.000 – 28.000 km"",""Màu sắc"":""Bạc / Xám"",""Ứng dụng"":""Xe số phổ thông"",""Xuất xứ"":""Công nghệ Nhật Bản – Gia công tại Việt Nam""}","","","","","","","","","active"
"PRODUCT","PRODUCT:1:15:taimaha-winner-150cc","CATEGORY:1:nhong-xich","15","1","15","Sên TAIMAHA Winner 150cc","","taimaha-winner-150cc","WEB-1-15-TAIMAHA-WINNER-150CC","nhong-xich/taimaha-Winner-150cc","Bộ nhông sên dĩa TAIMAHA Winner 150cc – sên mạ sáng, chống giãn, truyền động êm và bền bỉ, chuẩn zin cho xe Honda Winner và Winner X.","<p><strong>Sên TAIMAHA Winner 150cc</strong> là bộ nhông sên dĩa cao cấp được sản xuất theo công nghệ Nhật Bản, 
          thiết kế chuyên biệt cho dòng xe <strong>Honda Winner 150 / Winner X</strong>. 
          Sản phẩm nổi bật với khả năng truyền động mượt, giảm hao mòn và độ bền vượt trội, mang lại trải nghiệm vận hành mạnh mẽ và êm ái.</p>
      
          <h4>Đặc tính nổi bật:</h4>
          <ul>
            <li><strong>Sên thép mạ sáng cao cấp:</strong> Chống gỉ sét, chịu lực tốt, giảm ma sát trong quá trình vận hành.</li>
            <li><strong>Nhông và dĩa thép carbon:</strong> Gia công CNC, tôi cứng bề mặt giúp tăng độ bền và chính xác tuyệt đối.</li>
            <li><strong>Độ bền cao:</strong> Trung bình từ 25.000 – 30.000 km trong điều kiện vận hành thực tế.</li>
            <li><strong>Truyền động ổn định:</strong> Sang số nhẹ, xe bốc, giảm hao xăng và tiếng ồn.</li>
            <li><strong>Thiết kế chuẩn Winner 150:</strong> Lắp vừa khít, dễ thay thế, phù hợp cả xe zin và xe độ nhẹ.</li>
          </ul>
      
          <h4>Phù hợp với:</h4>
          <ul>
            <li>Dòng xe: <strong>Honda Winner 150 / Winner X</strong>.</li>
            <li>Xe côn tay thể thao, xe touring, xe sử dụng hằng ngày.</li>
          </ul>
      
          <p><strong>Thương hiệu:</strong> TAIMAHA – Công nghệ Nhật Bản, tinh xảo và bền bỉ vượt trội.</p>","","contact","Còn hàng cung ứng cho đại lý","https://res.cloudinary.com/dkxb7klnn/image/upload/v1779627526/Thie%CC%82%CC%81t_ke%CC%82%CC%81_chu%CC%9Ba_co%CC%81_te%CC%82n_3_cecgjw.png","","","[""nhông xích"",""TAIMAHA"",""Winner 150"",""côn tay"",""xe thể thao""]","{""Loại sản phẩm"":""Bộ Nhông Sên Dĩa"",""Dòng xe"":""Honda Winner 150 / Winner X"",""Vật liệu"":""Thép Carbon cao cấp"",""Xử lý bề mặt"":""Mạ sáng chống gỉ, tôi cứng CNC"",""Độ bền trung bình"":""Khoảng 25.000 – 30.000 km"",""Màu sắc"":""Bạc / Xám sáng"",""Ứng dụng"":""Xe côn tay thể thao"",""Xuất xứ"":""Công nghệ Nhật Bản – Gia công tại Việt Nam""}","","","","","","","","","active"
"PRODUCT","PRODUCT:1:16:taimaha-wave-ez-16","CATEGORY:1:nhong-xich","16","1","16","Sên TAIMAHA Wave EZ","","taimaha-wave-ez-16","WEB-1-16-TAIMAHA-WAVE-EZ-16","nhong-xich/taimaha-Wave-EZ","Bộ nhông sên dĩa TAIMAHA Wave EZ – dòng sản phẩm bền bỉ, chống gỉ sét, truyền động ổn định, thiết kế chuẩn zin cho xe Honda Wave, Blade và Future.","<p><strong>Sên TAIMAHA Wave EZ</strong> là bộ nhông sên dĩa chất lượng cao, 
          được phát triển với công nghệ Nhật Bản, phù hợp cho các dòng xe số phổ thông như 
          <strong>Honda Wave, Blade, Future</strong>. 
          Với vật liệu thép carbon và sên mạ sáng chống gỉ, sản phẩm đảm bảo độ bền, 
          hiệu suất truyền động ổn định và tuổi thọ dài lâu.</p>
      
          <h4>Đặc tính nổi bật:</h4>
          <ul>
            <li><strong>Thép Carbon cao cấp:</strong> Gia công CNC chính xác, chịu tải và chống mài mòn hiệu quả.</li>
            <li><strong>Sên mạ sáng chống gỉ:</strong> Giảm ma sát, vận hành êm và bền bỉ trong điều kiện ẩm ướt.</li>
            <li><strong>Tuổi thọ cao:</strong> Sử dụng ổn định đến 25.000 – 30.000 km.</li>
            <li><strong>Thiết kế chuẩn zin:</strong> Dễ lắp đặt, tương thích tốt, đảm bảo sang số nhẹ và xe bốc.</li>
            <li><strong>Giá trị sử dụng cao:</strong> Bền – ổn định – tiết kiệm chi phí bảo dưỡng.</li>
          </ul>
      
          <h4>Phù hợp với:</h4>
          <ul>
            <li>Dòng xe: <strong>Honda Wave / Blade / Future</strong>.</li>
            <li>Xe số phổ thông, xe dịch vụ hoặc xe di chuyển hằng ngày.</li>
          </ul>
      
          <p><strong>Thương hiệu:</strong> TAIMAHA – Công nghệ Nhật Bản, chuẩn bền bỉ cho mọi hành trình.</p>","","contact","Còn hàng cung ứng cho đại lý","https://res.cloudinary.com/dkxb7klnn/image/upload/v1779627526/Thie%CC%82%CC%81t_ke%CC%82%CC%81_chu%CC%9Ba_co%CC%81_te%CC%82n_3_cecgjw.png","","","[""nhông xích"",""TAIMAHA"",""Wave EZ"",""Blade"",""Future"",""xe số""]","{""Loại sản phẩm"":""Bộ Nhông Sên Dĩa"",""Dòng xe"":""Honda Wave / Blade / Future"",""Vật liệu"":""Thép Carbon tiêu chuẩn"",""Xử lý bề mặt"":""Mạ sáng chống gỉ, tôi cứng CNC"",""Độ bền trung bình"":""Khoảng 25.000 – 30.000 km"",""Màu sắc"":""Bạc / Xám"",""Ứng dụng"":""Xe số phổ thông"",""Xuất xứ"":""Công nghệ Nhật Bản – Gia công tại Việt Nam""}","","","","","","","","","active"
"PRODUCT","PRODUCT:1:17:taimaha-fu-fi","CATEGORY:1:nhong-xich","17","1","17","Sên TAIMAHA Fu Fi","","taimaha-fu-fi","WEB-1-17-TAIMAHA-FU-FI","nhong-xich/taimaha-Fu-Fi","Bộ nhông sên dĩa TAIMAHA Fu Fi – truyền động mạnh mẽ, bền bỉ, sên chống giãn và nhông dĩa thép carbon chuẩn cho dòng xe Honda Future Fi.","<p><strong>Sên TAIMAHA Fu Fi</strong> là bộ nhông sên dĩa được thiết kế đặc biệt cho dòng xe 
          <strong>Honda Future Fi</strong>. Với công nghệ Nhật Bản, sản phẩm mang đến hiệu suất truyền động mượt, 
          giảm hao mòn và kéo dài tuổi thọ, phù hợp cho người dùng đề cao độ bền và tính ổn định.</p>
      
          <h4>Đặc tính nổi bật:</h4>
          <ul>
            <li><strong>Nhông dĩa thép carbon cao cấp:</strong> Gia công CNC chính xác, chịu lực và chống mài mòn tối ưu.</li>
            <li><strong>Sên mạ sáng chống gỉ:</strong> Giảm ma sát, truyền động êm và hạn chế giãn sên tối đa.</li>
            <li><strong>Độ bền vượt trội:</strong> Sử dụng bền đến 30.000 km trong điều kiện vận hành tiêu chuẩn.</li>
            <li><strong>Thiết kế chuẩn zin:</strong> Lắp vừa khít, sang số nhẹ, xe bốc và tiết kiệm nhiên liệu.</li>
            <li><strong>Thích hợp khí hậu Việt Nam:</strong> Chống ẩm, chống oxy hóa, vận hành ổn định lâu dài.</li>
          </ul>
      
          <h4>Phù hợp với:</h4>
          <ul>
            <li>Dòng xe: <strong>Honda Future Fi, Wave 125, Blade</strong>.</li>
            <li>Người dùng di chuyển hằng ngày, xe chạy đường dài hoặc dịch vụ.</li>
          </ul>
      
          <p><strong>Thương hiệu:</strong> TAIMAHA – Công nghệ Nhật Bản, chuẩn bền bỉ và mạnh mẽ cho mọi hành trình.</p>","","contact","Còn hàng cung ứng cho đại lý","https://res.cloudinary.com/dkxb7klnn/image/upload/v1779627526/Thie%CC%82%CC%81t_ke%CC%82%CC%81_chu%CC%9Ba_co%CC%81_te%CC%82n_3_cecgjw.png","","","[""nhông xích"",""TAIMAHA"",""Future Fi"",""Wave 125"",""xe số"",""cao cấp""]","{""Loại sản phẩm"":""Bộ Nhông Sên Dĩa"",""Dòng xe"":""Honda Future Fi / Wave 125 / Blade"",""Vật liệu"":""Thép Carbon cao cấp"",""Xử lý bề mặt"":""Mạ sáng chống gỉ, tôi cứng CNC"",""Độ bền trung bình"":""Khoảng 25.000 – 30.000 km"",""Màu sắc"":""Bạc / Xám sáng"",""Ứng dụng"":""Xe số cao cấp – Future Fi"",""Xuất xứ"":""Công nghệ Nhật Bản – Gia công tại Việt Nam""}","","","","","","","","","active"
"PRODUCT","PRODUCT:1:18:abs-ex-150","CATEGORY:1:nhong-xich","18","1","18","Sên ABS Ex 150","","abs-ex-150","WEB-1-18-ABS-EX-150","nhong-xich/abs-ex-150","Bộ nhông sên dĩa ABS Exciter 150 – sên thép cao cấp, nhông dĩa tôi cứng, truyền động ổn định, bền bỉ và chuẩn cho xe Yamaha Exciter 150.","<p><strong>Sên ABS Exciter 150</strong> là bộ nhông sên dĩa chính hãng được thiết kế riêng cho 
          dòng xe <strong>Yamaha Exciter 150</strong>. Sản phẩm được sản xuất bằng công nghệ cao, 
          đảm bảo khả năng truyền động mạnh mẽ, độ bền cao và vận hành êm ái – phù hợp với điều kiện đường sá Việt Nam.</p>
      
          <h4>Đặc tính nổi bật:</h4>
          <ul>
            <li><strong>Sên thép mạ sáng chống gỉ:</strong> Giảm ma sát, hạn chế giãn sên, hoạt động êm ái và ổn định lâu dài.</li>
            <li><strong>Nhông dĩa thép carbon:</strong> Gia công CNC, xử lý nhiệt giúp tăng độ cứng và tuổi thọ.</li>
            <li><strong>Độ bền cao:</strong> Trung bình từ 25.000 – 30.000 km trong điều kiện vận hành tiêu chuẩn.</li>
            <li><strong>Truyền động chuẩn:</strong> Lắp vừa zin, xe sang số nhẹ, bốc và tiết kiệm nhiên liệu.</li>
            <li><strong>Thẩm mỹ hiện đại:</strong> Màu thép sáng kết hợp mạ bạc sang trọng, phù hợp phong cách thể thao Exciter.</li>
          </ul>
      
          <h4>Phù hợp với:</h4>
          <ul>
            <li>Dòng xe: <strong>Yamaha Exciter 150</strong>.</li>
            <li>Xe côn tay thể thao, xe độ touring hoặc xe sử dụng hằng ngày.</li>
          </ul>
      
          <p><strong>Thương hiệu:</strong> ABS – Truyền động mạnh mẽ, hiệu suất bền bỉ, chuẩn chất lượng kỹ thuật.</p>","","contact","Còn hàng cung ứng cho đại lý","https://res.cloudinary.com/dkxb7klnn/image/upload/v1780246276/abs7_yj2euz.png","","","[""nhông xích"",""ABS"",""Exciter 150"",""côn tay"",""xe thể thao""]","{""Loại sản phẩm"":""Bộ Nhông Sên Dĩa"",""Dòng xe"":""Yamaha Exciter 150"",""Vật liệu"":""Thép Carbon – Mạ sáng chống gỉ"",""Xử lý bề mặt"":""Tôi cứng CNC, chống mài mòn"",""Độ bền trung bình"":""Khoảng 25.000 – 30.000 km"",""Màu sắc"":""Bạc / Xám sáng"",""Ứng dụng"":""Xe côn tay thể thao"",""Xuất xứ"":""Thương hiệu ABS – Việt Nam""}","","","","","","","","","active"
